tokenized,genre,length
"['gen', 'embrassent', 'tomb', 'mal', 'enterr', 'femm', 'pend', 'que', 'mar', 'sa', 'fill', 'cet', 'éven', 'inattendu', 'aggrav', 'conflit', 'entre', 'deux', 'frer', 'que', 'tout', 'sépar', 'déjà', 'méti', 'femm', 'auster', 'religi', 'joi', 'vivr', 'autr', 'tout', 'part', 'leur', 'vieux', 'per', 'cerveau', 'vadrouill', 'leur', 'deux', 'fill', 'qui', 'adorent', 'entre', 'affront', 'malentendus', 'trahison', 'vont', 'explos', 'paysag', 'famill', 'mais', 'grâc', 'ce', 'disput', 'ce', 'réconcili', 'chaotiqu', 'vont', 'naîtr', 'grand', 'histoir', 'amour', 'peut', 'être', 'deux']",romance,65
"['erotic', 'chapitr', 'i', 'sensual', 'angel', 'forment', 'jeun', 'coupl', 'idéal', 'quelqu', 'anné', 'passent', 'il', 'se', 'retrouvent', 'soir', 'nouveau', 'inconnus', 'enver', 'autr', 'leur', 'amour', 'peut', 'il', 'rejaill']",romance,25
"['nouvel', 'adapt', 'quatr', 'fill', 'qui', 'inspir', 'fois', 'grand', 'classiqu', 'littératur', 'écrit', 'may', 'alcott', 'personnel', 'livr', 'fill', 'est', 'film', 'fois', 'atemporel', 'actuel', 'où', 'alter', 'ego', 'fictif', 'auteur', 'repens', 'sa', 'vi']",romance,29
"['tout', 'peut', 'chang', 'compt', 'tout', 'peut', 'chang', 'est', 'documentair', 'qui', 'rével', 'ce', 'qui', 'se', 'cach', 'derri', 'aberr', 'industr', 'cinem', 'américain', 'sous', 'représent', 'femm', 'réalis', 'met', 'avant', 'décen', 'discrimin', 'égard', 'femm', 'derri', 'dev', 'camer', 'grâc', 'not', 'méthod', 'inédit', 'étud', 'don', 'chiffr', 'appui', 'centain', 'témoignag', 'accabl', 'plus', 'import', 'encor', 'film', 'cherch', 'propos', 'solut', 'qui', 'vont', 'delà', 'industr', 'cinem', 'bien', 'delà', 'fronti', 'américain', 'traver', 'témoignag', 'nombreux', 'voix', 'd', 'dont', 'encor', 'égal', 'productric', 'exécut', 'film', 'mettr', 'exergu', 'ce', 'qui', 'peut', 'doit', 'chang']",documentaire,78
"['jeun', 'adolescent', 'musulman', 'regard', 'sa', 'famill', 'se', 'dissoudr', 'tand', 'qu', 'elle', 's', 'éveil', 'amour']",drame,14
"['audit', 'est', 'producteur', 'film', 'sa', 'femm', 'est', 'déced', 'il', 'y', 'sept', 'mais', 'il', 'vit', 'toujour', 'sa', 'disparit', 'difficult', 'jour', 'suiv', 'conseil', 'd', 'vieil', 'ami', 'il', 'décid', 'se', 'remari', 'organis', 'audit', 'ser', 'télévis', 'fictiv', 'afin', 'trouv', 'sa', 'nouvel', 'compagn', 'parm', 'candidat', 'derni', 'se', 'présent', 'est', 'jeun', 'femm', 'd', 'troubl', 'beaut', 'tomb', 'instantan', 'amour', 'il', 'rappel', 'dîn', 'têt', 'têt', 'elle', 'quelqu', 'jour', 'plus', 'tard', 'lui', 'téléphon', 'nouveau', 'est', 'chez', 'elle', 'prostr', 'dan', 'obscur', 'elle', 'est', 'seul', 'presqu', 'commenc', 'alor', 'plong', 'vertigin', 'dan', 'enfer', 'sangl', 'dont', 'retomb', 'seront', 'excess', 'doulour']",horreur,87
"['mond', 'meilleur', 'nouvel', 'anné', 'scolair', 'commenc', 'garçon', 'douz', 'anné', 'qui', 'ne', 'ressembl', 'aucun', 'autr', 'chang', 'peut', 'être', 'vi', 'milli', 'd', 'homm', 'jour', 'rentr', 'reçoit', 'part', 'son', 'professeur', 'sujet', 'devoir', 'moin', 'inhabituel', 'trouv', 'solut', 'rendr', 'mond', 'meilleur', 'mettr', 'pratiqu', 'plus', 'mûr', 'plus', 'sensibl', 'que', 'se', 'camarad', 'prend', 'tres', 'sérieux', 'ce', 'devoir', 'il', 'sugger', 'd', 'aid', 'façon', 'désintéress', 'trois', 'person', 'qui', 'deviendront', 'se', 'oblig', 'chacun', 'd', 'entre', 'elle', 'devr', 'pass', 'rel', 'trois', 'inconnus', 'qui', 'feront', 'mêm', 'leur', 'tour', 'ne', 'peut', 'pas', 'chang', 'mond', 'douz', 'mais', 'peut', 'tent', 'redon', 'espoir', 'son', 'entourag', 'mer', 'déboussol', 'professeur', 'solitair', 'sont', 'cobay', 'rêv', 'garçon', 'invent', 'géner', 'manqu', 'd', 'affect']",romance,102
"['joyeux', 'noël', 'lorsqu', 'guerr', 'surg', 'creux', 'été', 'elle', 'surprend', 'emport', 'dan', 'son', 'tourbillon', 'million', 'd', 'homm', 'prodigi', 'ténor', 'oper', 'va', 'devoir', 'renonc', 'sa', 'bel', 'carri', 'surtout', 'cel', 'qu', 'il', 'aim', 'sopran', 'partenair', 'chant', 'prêtr', 'anglican', 's', 'est', 'port', 'volontair', 'suivr', 'son', 'jeun', 'aid', 'églis', 'il', 'quittent', 'leur', 'comm', 'soldat', 'autr', 'comm', 'brancardi', 'lieuten', 'dû', 'laiss', 'sa', 'femm', 'enceint', 'alit', 'aller', 'combattr', 'ennem', 'mais', 'depuis', 'occupent', 'petit', 'vill', 'où', 'jeun', 'épous', 'probabl', 'accouch', 'présent', 'puis', 'arriv', 'sa', 'neig', 'son', 'corteg', 'cadeau', 'famill', 'mais', 'surpris', 'ne', 'viendr', 'pas', 'colis', 'géner', 'qui', 'jonchent', 'tranch', 'français', 'écossais', 'allemand']",historique,94
"['début', 'xviiiem', 'siecl', 'sont', 'guerr', 'toutefois', 'cour', 'mod', 'est', 'cours', 'canard', 'dégust', 'anan', 'rein', 'sant', 'fragil', 'caracter', 'instabl', 'occup', 'trôn', 'tand', 'que', 'son', 'ami', 'gouvern', 'pay', 'sa', 'plac', 'nouvel', 'serv', 'arriv', 'cour', 'prend', 'sous', 'son', 'ail', 'pens', 'elle', 'pourr', 'être', 'alli', 'va', 'y', 'voir', 'opportun', 'renou', 'se', 'racin', 'aristocrat', 'alor', 'que', 'enjeux', 'polit', 'guerr', 'absorbent', 'quant', 'elle', 'parvient', 'gagn', 'confianc', 'rein', 'devient', 'sa', 'nouvel', 'confident', 'cet', 'amiti', 'naiss', 'don', 'jeun', 'femm', 'occas', 'satisfair', 'se', 'ambit', 'elle', 'ne', 'laiss', 'ni', 'homm', 'ni', 'femm', 'ni', 'polit', 'ni', 'mêm', 'lapin', 'se', 'mettr', 'traver', 'son', 'chemin']",historique,92
"['chef', 'clan', 'organis', 'évas', 'truand', 'aid', 'réalis', 'audaci', 'hold', 'up']",policier,10
"['o', 'dan', 'profond', 'pend', 'trois', 'prisonni', 'enchain', 's', 'évadent', 'bagn', 'gentil', 'simpl', 'éternel', 'râleur', 'il', 'tentent', 'aventur', 'leur', 'vi', 'retrouv', 'leur', 'libert', 'leur', 'maison', 'n', 'ayant', 'rien', 'perdr', 'unis', 'leur', 'chaîn', 'il', 'entreprennent', 'voyag', 'sem', 'd', 'embuch', 'rich', 'personnag', 'haut', 'couleur', 'mais', 'il', 'devront', 'redoubl', 'd', 'invent', 'échapp', 'mystéri', 'rus', 'shérif', 'lanc', 'leur', 'poursuit']",policier,54
"['est', 'beau', 'mec', 'que', 'se', 'amis', 'ont', 'surnomm', 'raison', 'son', 'talent', 'séduir', 'nouvel', 'fill', 'chaqu', 'week', 'end', 'mais', 'lui', 'mêm', 'rencontr', 'plus', 'excit', 'ne', 'valent', 'pas', 'moment', 'solitair', 'il', 'pass', 'dev', 'son', 'ordin', 'regard', 'film', 'pornograph', 'est', 'jeun', 'femm', 'lumin', 'nourr', 'comed', 'romant', 'hollywoodien', 'bien', 'décid', 'trouv', 'son', 'leur', 'rencontr', 'est', 'choc', 'explos', 'dan', 'vi', 'chacun', 'bourr', 'illus', 'idé', 'reçu', 'sex', 'oppos', 'vont', 'devoir', 'laiss', 'tomb', 'leur', 'fantasm', 'il', 'veulent', 'avoir', 'chanc', 'vivr', 'enfin', 'vrai', 'relat']",romance,76
"['semeur', 'armé', 'écras', 'résist', 'dan', 'son', 'villag', 'montagn', 'assist', 'rafl', 'tous', 'homm', 'apres', 'mois', 'pass', 'dan', 'isol', 'total', 'autr', 'jeun', 'fill', 'se', 'font', 'serment', 'si', 'homm', 'vient', 'il', 'ser', 'celui', 'tout']",historique,31
"['etat', 'urgenc', 'concil', 'tant', 'bien', 'que', 'mal', 'son', 'rôl', 'mer', 'famill', 'd', 'épous', 'ains', 'que', 'son', 'méti', 'polici', 'jour', 'où', 'elle', 'est', 'accus', 'avoir', 'vol', 'argent', 'lor', 'perquisit', 'qui', 'mal', 'tourn', 'confront', 'quotidien', 'violenc', 'miser', 'son', 'travail', 'mis', 'sous', 'pression', 'caus', 'enquêt', 'va', 'vivr', 'vérit', 'descent', 'enfer', 'qui', 'va', 'mettr', 'péril', 'sa', 'vi', 'famill', 'oblig', 'fair', 'choix', 'peut', 'être', 'flic', 'mer', 'épous', 'aujourd', 'hui']",policier,64
"['tout', 'être', 'heureux', 'elle', 'est', 'jeun', 'bel', 'fil', 'parf', 'amour', 'mort', 'accidentel', 'son', 'mar', 'va', 'coup', 'son', 'élan', 'pend', 'anné', 'elle', 'va', 's', 'invest', 'dan', 'son', 'travail', 'se', 'sent', 'parenthes', 'sa', 'vi', 'sensuel', 'mais', 'subit', 'san', 'qu', 'elle', 'compren', 'vrai', 'pourquoi', 'elle', 'embrass', 'se', 'collègu', 'homm', 'tres', 'atyp', 's', 'ensuit', 'alor', 'vals', 'sentimental', 'ce', 'coupl', 'haut', 'improb', 'qui', 'va', 'suscit', 'interrog', 'agress', 'sein', 'entrepris', 'chois', 'vrai', 'quel', 'moyen', 'renaît', 'vi', 'vont', 'fin', 'fuir', 'vivr', 'leur', 'histoir', 'leur', 'émerveil', 'abri', 'tout', 'cet', 'histoir', 'renaiss', 'est', 'auss', 'cel', 'étranget', 'amour']",romance,88
"['vacanc', 'vacanc', 'tout', 'mond', 'sait', 'ne', 'sont', 'pas', 'fait', 's', 'amus', 'tout', 'mond', 'sait', 'sauf', 'qui', 'pip', 'air', 'silhouet', 'éventail', 'prend', 'vi', 'comm', 'elle', 'vient', 'boulevers', 'scandal', 'vol', 'sa', 'vieil', 'voitur', 'pétarad', 'quiétud', 'estival', 'vacanci', 'qui', 's', 'installent', 'leur', 'habitud', 'citadin', 'dan', 'cet', 'petit', 'station', 'balnéair', 'côt', 'atlant', 'il', 'promen', 'dan', 'ennui', 'balnéair', 'plais', 'émerveil', 'château', 'sabl', 'd', 'seul', 'coup', 'ennui', 'éclat', 'rir', 'tand', 'que', 'château', 'sabl', 's', 'ouvrent', 'bel', 'bois', 'dorm', 'qu', 'cris', 'enfant', 'petit', 'plag', 'pétarad', 'reluit', 'comm', 'quatorz', 'juillet', 'mais', 'voilà', 'septembr', 'inconscient', 'scandal', 'rentr', 'où', 'il', 'fait', 'dan', 'nuag', 'san', 'dout', 'dont', 'il', 'n', 'était', 'd', 'ailleur', 'jam', 'sort', 'mais', 'enfant', 'apres', 'qu', 'il', 'ait', 'disparu', 'ont', 'regard', 'ciel', 'longtemp']",comédie,114
"['evil', 'dead', 'déjà', 'connu', 'pas', 'mal', 'galer', 'dan', 'sa', 'vi', 'elle', 'est', 'décid', 'fin', 'bon', 'fois', 'tout', 'se', 'addict', 'réuss', 'se', 'sevr', 'tout', 'elle', 'demand', 'son', 'frer', 'sa', 'petit', 'ami', 'deux', 'amis', 'enfanc', 'accompagn', 'dan', 'caban', 'familial', 'perdu', 'fond', 'bois', 'dan', 'caban', 'isol', 'jeun', 'gen', 'découvrent', 'étrang', 'autel', 'surtout', 'livr', 'tres', 'ancien', 'dont', 'commet', 'erreur', 'lir', 'passag', 'haut', 'voix', 'plus', 'épouvant', 'forc', 'vont', 'se', 'déchaîn', 'eux']",horreur,66
"['deux', 'enfant', 'd', 'douzain', 'd', 'anné', 'sont', 'abandon', 'leur', 'naissanc', 'alor', 'que', 'soeur', 'est', 'repli', 'elle', 'mêm', 'frer', 'organis', 'leur', 'fugu', 'il', 'suit', 'sa', 'soeur', 'proteg', 'persuad', 'qu', 'elle', 'pouvoir', 'retrouv', 'maison', 'leur', 'parent', 'que', 'fois', 'là', 'bas', 'elle', 'guer']",drame,40
"['avril', 'paquebot', 'plus', 'grand', 'plus', 'modern', 'mond', 'réput', 'son', 'insubmersibil', 'appareil', 'son', 'premi', 'voyag', 'quatr', 'jour', 'plus', 'tard', 'il', 'heurt', 'iceberg', 'son', 'bord', 'artist', 'pauvr', 'grand', 'bourgeois', 'tombent', 'amour']",romance,29
"['predestin', 'sa', 'derni', 'mission', 'ce', 'voyageur', 'dan', 'temp', 'doit', 'captur', 'seul', 'criminel', 'qui', 'lui', 'toujour', 'échapp']",science fiction,16
"['son', 'toujour', 'deux', 'fois', 'rencontr', 'lor', 'se', 'pérégrin', 'qui', 'tient', 'caf', 'bord', 'rout', 'quand', 'il', 'voit', 'tres', 'jol', 'femm', 'il', 'accept', 'travail', 'qu', 'il', 'lui', 'propos']",policier,26
"['peu', 'import', 'qu', 'il', 'ait', 'grand', 'dan', 'orphelinat', 'est', 'persuad', 'que', 'se', 'parent', 'n', 'ont', 'jam', 'voulu', 'abandon', 'jour', 'où', 'il', 'découvr', 'son', 'talent', 'inné', 'musiqu', 'y', 'voit', 'mêm', 'moyen', 'retrouv', 'ceux', 'qui', 'ont', 'mis', 'mond', 'il', 'est', 'sûr', 'que', 'se', 'parent', 's', 'il', 'entendent', 'symphon', 'qu', 'il', 'compos', 'eux', 'sauront', 'reconnaîtr', 'traver', 'sa', 'musiqu']",romance,55
"['ex', 'si', 'est', 'vill', 'amour', 'elle', 'est', 'auss', 'cel', 'ex', 'ose', 'plus', 'engag', 'regret', 'son', 'ex', 'femm', 'per', 'doit', 'célebr', 'mariag', 'son', 'ex', 'est', 'harcel', 'ex', 'sa', 'petit', 'ami', 'moment', 'tand', 'que', 'se', 'consol', 'chien', 'son', 'ex', 'aut', 'personnag', 'dont', 'vi', 'vont', 'se', 'télescop', 'dan', 'joyeux', 'désordr', 'qui', 'pourr', 'bien', 'retomb', 'amour', 'mais', 'qui', 'il', 'nous', 'obsèdent', 'que', 'ador', 'détest', 'fond', 'il', 'est', 'difficil', 'oubli', 'se', 'ex']",comédie,67
"['immens', 'soucoup', 'vol', 'envah', 'ciel', 'terrestr', 'liber', 'nombr', 'infin', 'plus', 'petit', 'soucoup', 'qui', 'prennent', 'posit', 'dessus', 'plus', 'grand', 'vill', 'mond', 'informaticien', 'new', 'york', 'décrypt', 'signal', 'éman', 'étrang', 'voyageur', 'il', 'ne', 'sont', 'pas', 'tout', 'amical', 'ce', 'extraterrestr', 'se', 'préparent', 'attaqu']",science fiction,39
"['deux', 'apres', 'mort', 'dan', 'urgenc', 'transit', 'démocrat', 'vot', 'qui', 'liber', 'prisonni', 'polit', 'mais', 'interd', 'égal', 'jug', 'crim', 'franquist', 'exact', 'commis', 'sous', 'dictatur', 'jusqu', 'dan', 'anné', 'disparit', 'exécu', 'sommair', 'vol', 'beb', 'tortur', 'sont', 'alor', 'pass', 'sous', 'silenc', 'mais', 'depuis', 'quelqu', 'anné', 'citoyen', 'espagnol', 'rescap', 'franquism', 'sais', 'justic', 'kilometr', 'crim', 'comm', 'rompr', 'ce', 'pact', 'oubl', 'fair', 'condamn', 'coupabl']",documentaire,56
"['relev', 'dan', 'écol', 'international', 'professeur', 'philosoph', 'propos', 'sa', 'class', 'compos', 'person', 'chois', 'dix', 'd', 'entre', 'elle', 'qui', 'ser', 'plus', 'susceptibl', 'se', 'cach', 'dan', 'abri', 'repeupl', 'rac', 'humain', 'cas', 'catastroph', 'nucléair']",science fiction,30
"['autr', 'quel', 'sont', 'choix', 'accouch', 'autr', 'maison', 'naissanc', 'domicil', 'matern', 'trois', 'coupl', 'nous', 'montrent', 'chemin', 'ver', 'naissanc', 'plus', 'naturel', 'derni', 'mois', 'grossess', 'apres', 'accouch', 'nous', 'découvron', 'leur', 'histoir', 'leur', 'motiv', 'moyen', 'dont', 'il', 'disposent', 'fac', 'surmédicalis', 'banalis']",documentaire,37
"['adapt', 'ser', 'télévis', 'succes', 'leur', 'personnel', 'intrépid', 'se', 'préparent', 'vivr', 'éven', 'plus', 'import', 'leur', 'vi', 'visit', 'roi', 'cet', 'venu', 'ne', 'tard', 'pas', 'déclench', 'scandal', 'intrigu', 'amour', 'manig', 'qui', 'pes', 'aven', 'mêm']",historique,31
"['professeur', 'dan', 'colleg', 'est', 'bord', 'dépress', 'nerveux', 'depuis', 'que', 'son', 'mar', 'quitt', 'matin', 'elle', 'découvr', 'arme', 'cach', 'dan', 'sac', 'd', 'élev', 'elle', 's', 'empar', 'involontair', 'tir', 'd', 'entre', 'eux', 'paniqu', 'elle', 'prend', 'class', 'otag']",drame,34
"['touch', 'histoir', 'd', 'amour', 'entre', 'jeun', 'allemand', 'offici']",romance,8
"['bis', 'sont', 'amis', 'depuis', 'lyc', 'fil', 'anné', 'chacun', 'pris', 'chemin', 'tres', 'différent', 'côt', 'hédon', 'san', 'attach', 'multipl', 'conquêt', 'autr', 'per', 'famill', 'monogam', 'vi', 'bien', 'rang', 'apres', 'soir', 'bien', 'arros', 'deux', 'amis', 'enfanc', 'se', 'retrouvent', 'propuls', 'alor', 'il', 'ont', 'que', 'ce', 'retour', 'dan', 'pass', 'est', 'occas', 'rêv', 'tent', 'chang', 'cour', 'leur', 'vi', 'que', 'vont', 'il', 'fair', 'cet', 'second', 'chanc']",comédie,58
"['début', 'anné', 'trent', 'dan', 'fort', 'marqu', 'inégal', 'class', 'famill', 'd', 'aristocrat', 'sa', 'têt', 'maîtress', 'maison', 'organis', 'part', 'chass', 'cour', 'laquel', 'son', 'mar', 'est', 'retrouv', 'poignard', 'cet', 'assassinat', 'va', 'boulevers', 'ordre', 'établ', 'rével', 'complex', 'lien', 'entre', 'maîtr', 'leur', 'serviteur', 'inspecteur', 'men', 'enquêt']",policier,41
"['insaisiss', 'group', 'brill', 'magicien', 'illusion', 'viennent', 'don', 'deux', 'spectacl', 'mag', 'époustoufl', 'premi', 'braqu', 'banqu', 'autr', 'continent', 'deuxiem', 'transfer', 'fortun', 'banqui', 'véreux', 'compt', 'banqu', 'public', 'deux', 'agent', 'spécial', 'sont', 'détermin', 'arrêt', 'avant', 'il', 'ne', 'mettent', 'exécu', 'leur', 'promess', 'réalis', 'braquag', 'encor', 'plus', 'audaci', 'il', 'font', 'appel', 'spécial', 'reconnu', 'expliqu', 'tour', 'mag', 'plus', 'sophistiqu', 'alor', 'que', 'pression', 'intensif', 'que', 'mond', 'enti', 'attend', 'spectaculair', 'tour', 'final', 'cours', 'contr', 'montr', 'commenc']",policier,67
"['est', 'soir', 'brutal', 'agress', 'viol', 'entit', 'mystéri', 'dan', 'pavillon', 'proch', 'nuit', 'suiv', 'mysteri', 'phenomen', 'd', 'rar', 'violenc', 'provoquent', 'sa', 'fuit', 'parapsychologu', 'lui', 'confirment', 'bientôt', 'qu', 'elle', 'est', 'proi', 'd', 'forc', 'malef']",biopic,31
"['sous', 'sol', 'soixantain', 'vient', 'pass', 'cinq', 'derri', 'barreau', 'sa', 'sort', 'il', 'retrouv', 'difficil', 'son', 'pavillon', 'son', 'absenc', 'vill', 'complet', 'chang', 'tour', 'construct', 'modern', 'ont', 'pouss', 'comm', 'champignon', 'propos', 'reprendr', 'commerc', 'dan', 'mais', 'il', 'n', 'qu', 'idé', 'têt', 'cambriol', 'coffr', 'fort', 'casino', 'prépar', 'ce', 'grand', 'coup', 's', 'assoc', 'ancien', 'codétenu', 'jeun', 'délinqu', 'ains', 'qu', 'mécanicien', 'qui', 'doit', 'leur', 'serv', 'chauffeur', 'tandem', 'fonction', 'merveil', 'dan', 'ce', 'remarqu', 'film', 'cass', 'serv', 'mis', 'scen', 'soign', 'dialogu', 'savour']",policier,73
"['deux', 'ont', 'pass', 'apres', 'avoir', 'rat', 'leur', 'sépar', 'semblent', 'parfait', 'réuss', 'leur', 'divorc', 'mais', 'apparit', 'deux', 'nouveau', 'amour', 'dan', 'vi', 'va', 'mettr', 'feu', 'poudr', 'match', 'entre', 'ex', 'époux', 'reprend']",comédie,29
"['il', 'y', 'cinq', 'deux', 'sœur', 'ont', 'mystéri', 'disparu', 'jour', 'où', 'leur', 'parent', 'ont', 'été', 'tu', 'depuis', 'leur', 'oncle', 'sa', 'petit', 'ami', 'recherchent', 'désesper', 'tand', 'que', 'petit', 'fill', 'sont', 'retrouv', 'dan', 'caban', 'délabr', 'partent', 'habit', 'chez', 'tent', 'leur', 'réapprendr', 'men', 'vi', 'normal', 'mais', 'elle', 'est', 'plus', 'plus', 'convaincu', 'que', 'deux', 'sœur', 'sont', 'suiv', 'présenc', 'malef']",horreur,54
"['biopic', 'rappeur']",biopic,2
"['ex', 'filou', 'repent', 'devenu', 'médecin', 'diplôm', 'arriv', 'dan', 'pet', 'villag', 'appliqu', 'méthod', 'destin', 'fair', 'sa', 'fortun', 'il', 'va', 'convaincr', 'popul', 'que', 'tout', 'bien', 'port', 'est', 'malad', 'qui', 's', 'ignor', 'cel', 'trouv', 'chacun', 'malad', 'réel', 'imaginair', 'dont', 'il', 'souffr', 'pass', 'maitr', 'dan', 'art', 'séduct', 'manipul', 'est', 'point', 'parven', 'se', 'fin', 'mais', 'il', 'est', 'rattrap', 'deux', 'chos', 'qu', 'il', 'n', 'avait', 'pas', 'prévu', 'sent', 'coeur', 'sombr', 'individu', 'issu', 'son', 'pass', 'venu', 'fair', 'chant']",comédie,71
"['west', 'se', 'rencontrent', 'premi', 'est', 'femm', 'lettr', 'révolutionnair', 'deuxiem', 'aristocrat', 'mondain', 'quand', 'leur', 'chemin', 'se', 'croisent', 'irrésistibl', 'jet', 'son', 'dévolu', 'brill', 'fragil', 'commenc', 'relat', 'passionnel', 'qui', 'fait', 'fi', 'convent', 'social', 'leur', 'mariag', 'respect', 'fascin', 'que', 'ressent', 'abîm', 'entre', 'sa', 'vi', 'artist', 'fast', 'excentr', 'aristocrat', 'don', 'naissanc', 'se', 'œuvr', 'maîtress', 'boulevers', 'réflexion', 'genr', 'art']",biopic,53
"['jeun', 'été', 'entraîn', 'tu', 'clan', 'apres', 'exécu', 'son', 'seul', 'ami', 'est', 'soudain', 'proi', 'dout', 'quitt', 'alor', 'clan', 'afin', 'prépar', 'sa', 'vengeanc', 'anné', 'plus', 'tard', 'tomb', 'agent', 'd', 'qui', 'apres', 'avoir', 'lev', 'voil', 'affair', 'polit', 'met', 'caus', 'mystéri', 'organis', 'asiat', 'est', 'devenu', 'cibl', 'clan', 'tous', 'deux', 'se', 'lancent', 'dan', 'danger', 'cours', 'poursuit']",policier,51
"['chapitr', 'depuis', 'son', 'plus', 'jeun', 'âge', 'était', 'promis', 'aven', 'tout', 'trac', 'vi', 'rang', 'brill', 'carri', 'mariag', 'tranquill', 'son', 'fianc', 'toujour', 'sa', 'rencontr', 'son', 'arriv', 'univers', 'provoc', 'cruel', 'est', 'garçon', 'plus', 'détest', 'elle', 'ait', 'jam', 'crois', 'pourt', 'ce', 'bad', 'boy', 'tatou', 'pourr', 'bien', 'lui', 'fair', 'perdr', 'tout', 'contrôl']",romance,47
"['biutiful', 'est', 'histoir', 'homm', 'chut', 'libr', 'sensibl', 'esprit', 'per', 'deux', 'enfant', 'sent', 'que', 'mort', 'rôd', 'confront', 'quotidien', 'corrompu', 'destin', 'contrair', 'il', 'se', 'bat', 'pardon', 'aim', 'toujour']",drame,26
"['dan', 'ru', 'mal', 'fam', 'quarti', 'tueur', 'ser', 'surnomm', 'rôd', 'd', 'éton', 'précis', 'ce', 'mystéri', 'personnag', 'éventr', 'nuit', 'tomb', 'prostitu', 'c', 'est', 'ici', 'qu', 'entre', 'scen', 'inspecteur', 'cet', 'agent', 'comprend', 'rapid', 'que', 'ce', 'crim', 'procèdent', 'd', 'mis', 'scen', 'élabor', 'supposent', 'doigt', 'd', 'artist', 'sang', 'froid', 'tout', 'épreuv', 'solid', 'connaiss', 'anatom', 'polici', 'intuit', 'visionnair', 'dress', 'patient', 'profil', 'ce', 'meurtri', 'hor', 'norm', 'parvient', 'gagn', 'confianc', 'jeun', 'prostitu', 'cel', 'ci', 'va', 'aid', 'résoudr', 'cet', 'périll', 'enquêt']",horreur,72
"['insid', 'man', 'homm', 'intérieur', 'ce', 'dev', 'être', 'hold', 'up', 'parf', 'chef', 'd', 'oeuvr', 'd', 'gen', 'crim', 'décor', 'grand', 'banqu', 'protagon', 'commando', 'masqu', 'cagoul', 'lunet', 'dizain', 'd', 'otag', 'affol', 'contraint', 'revêt', 'mêm', 'combinaison', 'pass', 'partout', 'que', 'braqueur', 'enjeu', 'sall', 'coffr', 'se', 'trésor', 'vieux', 'secret', 'dont', 'seul', 'deux', 'person', 'connaissent', 'import', 'aujourd', 'hui', 'confin', 'dan', 'cellul', 'cerveau', 'band', 's', 'expliqu', 'mais', 'attent', 'chaqu', 'mot', 'compt', 'aucun', 'indic', 'ne', 'vous', 'ser', 'livr', 'hasard', 'prêt', 'ce', 'matin', 'là', 'donc', 'quatr', 'peintr', 'bat', 'franch', 'seuil', 'trust', 'bank']",policier,82
"['group', 'amis', 'part', 'explor', 'bord', 'voili', 'apres', 'avoir', 'essui', 'tempêt', 'titanesqu', 'bateau', 'est', 'dériv', 'il', 'trouvent', 'alor', 'refug', 'navir', 'où', 'il', 'ne', 'découvrent', 'pas', 'âme', 'qui', 'viv', 'où', 'temp', 'est', 'arrêt', 'pourt', 'il', 'éprouvent', 'étrang', 'sensat', 'déjà', 'vu', 'réalisent', 'tres', 'vit', 'que', 'quelqu', 'chos']",horreur,44
